Step,Edge ID,Avg Speed (m/s)
3,:434_11,3.65
3,:434_12,3.65
3,:434_13,8.94
3,:434_14,3.65
3,:434_3,3.65
3,:434_4,13.89
3,:434_6,8.94
3,:434_7,3.65
3,:434_8,6.03
3,:434_9,13.89
3,:550_0,8.305
3,:550_2,4.985
3,:554_0,3.65
3,:556_0,3.65
3,:558_0,13.89
3,:558_1,13.89
3,:558_11,3.65
3,:558_12,3.65
3,:558_13,8.81
3,:558_14,3.65
3,:558_3,3.65
3,:558_4,13.89
3,:558_6,8.81
3,:558_7,3.65
3,:558_8,5.72
3,:558_9,13.89
3,:55_0,13.89
3,:55_1,13.89
3,:55_11,3.65
3,:55_12,3.65
3,:55_13,8.35
3,:55_14,3.65
3,:55_15,3.65
3,:55_3,3.65
3,:55_4,13.89
3,:55_6,8.35
3,:55_7,3.65
3,:55_8,5.55
3,:55_9,13.89
3,:573_0,3.65
3,:577_0,3.65
3,:58_0,10.46
3,:58_1,8.83
3,:58_10,3.65
3,:58_11,3.65
3,:58_12,12.5
3,:58_13,3.65
3,:58_2,3.65
3,:58_3,5.79
3,:58_4,13.89
3,:58_6,3.65
3,:58_7,13.89
3,:58_9,12.5
3,:591_0,3.65
3,:60_0,5.78
3,:60_1,13.89
3,:60_10,5.6
3,:60_11,13.89
3,:60_13,10.55
3,:60_14,3.65
3,:60_15,8.24
3,:60_16,13.89
3,:60_18,8.83
3,:60_19,3.65
3,:60_20,3.65
3,:60_21,8.81
3,:60_22,3.65
3,:60_23,10.55
3,:60_24,3.65
3,:60_25,8.83
3,:60_26,3.65
3,:60_3,13.89
3,:60_4,3.65
3,:60_5,13.89
3,:60_7,13.89
3,:60_8,8.81
3,:60_9,3.65
3,:66_0,9.68
3,:66_1,13.89
3,:66_10,5.53
3,:66_11,13.89
3,:66_13,8.71
3,:66_14,3.65
3,:66_15,5.98
3,:66_16,12.04
3,:66_18,11.76
3,:66_19,3.65
3,:66_20,13.89
3,:66_21,3.65
3,:66_22,8.3
3,:66_23,3.65
3,:66_24,8.71
3,:66_25,3.65
3,:66_26,11.76
3,:66_27,3.65
3,:66_3,13.89
3,:66_4,3.65
3,:66_5,13.89
3,:66_7,13.38
3,:66_8,8.3
3,:66_9,3.65
3,:6_0,10.46
3,:6_1,8.93
3,:6_10,3.65
3,:6_11,3.65
3,:6_12,3.65
3,:6_13,12.54
3,:6_14,3.65
3,:6_2,3.65
3,:6_3,6.02
3,:6_4,13.89
3,:6_6,3.65
3,:6_7,13.89
3,:6_9,12.54
3,:703_0,3.65
3,:713_0,3.65
3,:715_0,3.65
3,:719_0,3.65
3,:725_0,3.65
3,:727_0,3.65
3,:735_0,3.65
3,:739_0,3.65
3,:759_0,3.65
3,:80_0,8.870000000000001
3,:80_2,3.65
3,:80_3,5.285
3,:80_5,3.65
3,:80_6,3.65
3,:80_7,3.65
3,:867_0,3.65
3,:883_0,3.65
3,:8_0,9.79
3,:8_1,13.89
3,:8_10,3.65
3,:8_11,3.65
3,:8_12,8.94
3,:8_13,3.65
3,:8_3,3.65
3,:8_4,13.89
3,:8_6,8.94
3,:8_7,3.65
3,:8_8,6.03
3,:8_9,11.94
3,:988_0,3.65
4,-11,13.89
4,-15,13.89
4,-197,6.945
4,-205,13.89
4,-223,13.89
4,-23,13.89
4,-25,13.89
4,-26,13.89
4,-3,13.89
4,-30,13.89
4,-341,13.89
4,-342,13.89
4,-343,13.89
4,-345,13.89
4,-347,13.89
4,-351,13.89
4,-36,13.89
4,-361,13.89
4,-369,6.945
4,-40,13.89
4,-435,13.89
4,-543,13.89
4,-551,13.89
4,-555,8.778904602471739
4,-557,13.89
4,-559,13.89
4,-56,13.89
4,-560,13.89
4,-57,13.89
4,-574,13.89
4,-578,13.89
4,-59,13.89
4,-592,13.89
4,-61,13.89
4,-67,13.89
4,-7,7.622791681687813
4,-704,13.89
4,-714,13.89
4,-716,13.89
4,-720,13.89
4,-722,13.89
4,-726,13.89
4,-728,13.89
4,-736,13.89
4,-740,13.89
4,-760,13.89
4,-81,13.89
4,-868,13.89
4,-884,13.89
4,-885,13.89
4,-9,13.89
4,-989,13.89
4,11,13.89
4,15,13.89
4,197,10.397207290928346
4,205,13.89
4,223,13.89
4,23,13.89
4,25,13.89
4,26,13.89
4,3,13.89
4,30,13.89
4,341,9.27450373966014
4,342,13.89
4,343,13.89
4,345,13.89
4,347,13.89
4,351,13.89
4,36,13.89
4,361,13.89
4,369,13.89
4,40,13.89
4,435,13.89
4,543,13.89
4,551,13.89
4,555,13.89
4,557,13.89
4,559,13.89
4,56,13.89
4,560,8.222145444904454
4,57,13.89
4,574,13.89
4,578,13.89
4,59,13.89
4,592,13.89
4,61,13.89
4,67,13.89
4,7,13.89
4,704,13.89
4,714,13.89
4,716,13.89
4,720,13.89
4,722,13.89
4,726,13.89
4,728,13.89
4,736,13.89
4,740,13.89
4,760,13.89
4,81,13.89
4,868,13.89
4,884,13.89
4,885,13.89
4,9,13.89
4,989,13.89
4,:10_0,11.22
4,:10_1,13.89
4,:10_10,6.42
4,:10_11,13.89
4,:10_13,8.9
4,:10_14,3.65
4,:10_15,5.96
4,:10_16,13.89
4,:10_18,13.17
4,:10_19,3.65
4,:10_20,9.24
4,:10_21,3.65
4,:10_22,8.9
4,:10_23,3.65
4,:10_3,9.24
4,:10_4,3.65
4,:10_5,6.48
4,:10_6,13.89
4,:10_8,9.19
4,:10_9,3.65
4,:14_0,13.89
4,:14_10,3.65
4,:14_11,8.99
4,:14_12,3.65
4,:14_13,3.65
4,:14_14,3.65
4,:14_2,8.99
4,:14_3,3.65
4,:14_4,6.12
4,:14_5,12.65
4,:14_6,3.65
4,:14_7,10.56
4,:14_8,13.89
4,:18_0,10.54
4,:18_1,13.89
4,:18_10,13.89
4,:18_12,8.81
4,:18_13,3.65
4,:18_14,5.63
4,:18_15,13.89
4,:18_17,12.53
4,:18_18,3.65
4,:18_19,11.44
4,:18_20,3.65
4,:18_21,8.81
4,:18_22,3.65
4,:18_3,11.44
4,:18_4,3.65
4,:18_5,9.24
4,:18_6,13.89
4,:18_7,9.29
4,:18_8,3.65
4,:18_9,6.54
4,:196_0,13.89
4,:196_1,13.89
4,:196_10,9.33
4,:196_11,13.89
4,:196_13,8.88
4,:196_14,3.65
4,:196_15,5.92
4,:196_16,13.89
4,:196_18,13.89
4,:196_19,3.65
4,:196_20,8.3
4,:196_21,3.65
4,:196_22,11.42
4,:196_23,3.65
4,:196_24,8.88
4,:196_25,3.65
4,:196_26,13.89
4,:196_27,3.65
4,:196_3,8.3
4,:196_4,3.65
4,:196_5,5.53
4,:196_6,13.89
4,:196_8,11.42
4,:196_9,3.65
4,:1_0,5.98
4,:1_1,13.89
4,:1_10,8.14
4,:1_11,13.89
4,:1_13,9.86
4,:1_14,3.65
4,:1_15,7.34
4,:1_16,13.89
4,:1_18,8.91
4,:1_19,3.65
4,:1_20,9.49
4,:1_21,3.65
4,:1_22,10.52
4,:1_23,3.65
4,:1_24,9.86
4,:1_25,3.65
4,:1_26,8.91
4,:1_27,3.65
4,:1_3,9.49
4,:1_4,3.65
4,:1_5,6.84
4,:1_6,13.89
4,:1_8,10.52
4,:1_9,3.65
4,:204_0,8.07
4,:204_1,13.89
4,:204_10,3.65
4,:204_11,3.65
4,:204_12,9.29
4,:204_13,3.65
4,:204_3,3.65
4,:204_4,13.89
4,:204_6,9.29
4,:204_7,3.65
4,:204_8,6.53
4,:204_9,10.53
4,:222_0,13.89
4,:222_10,3.65
4,:222_11,10.91
4,:222_12,3.65
4,:222_13,3.65
4,:222_2,10.91
4,:222_3,3.65
4,:222_4,8.63
4,:222_5,8.9
4,:222_6,3.65
4,:222_7,5.96
4,:222_8,13.89
4,:22_0,8.72
4,:22_1,8.92
4,:22_10,3.65
4,:22_11,3.65
4,:22_12,10.99
4,:22_13,3.65
4,:22_2,3.65
4,:22_3,6.0
4,:22_4,13.89
4,:22_6,3.65
4,:22_7,13.89
4,:22_9,10.99
4,:24_0,8.684999999999999
4,:24_2,3.65
4,:24_3,5.1899999999999995
4,:24_5,3.65
4,:24_6,3.65
4,:24_7,3.65
4,:29_0,11.82
4,:29_2,3.65
4,:29_3,11.205
4,:29_5,3.65
4,:29_6,3.65
4,:29_7,3.65
4,:2_0,13.89
4,:2_2,3.65
4,:2_3,13.89
4,:2_5,3.65
4,:2_6,3.65
4,:2_7,3.65
4,:340_0,13.89
4,:340_10,3.65
4,:340_11,8.81
4,:340_12,3.65
4,:340_13,3.65
4,:340_2,8.81
4,:340_3,3.65
4,:340_4,5.62
4,:340_5,9.06
4,:340_6,3.65
4,:340_7,6.14
4,:340_8,13.47
4,:344_0,8.55
4,:344_1,13.89
4,:344_10,6.49
4,:344_11,13.89
4,:344_13,9.06
4,:344_14,3.65
4,:344_15,6.23
4,:344_16,13.89
4,:344_18,10.84
4,:344_19,3.65
4,:344_20,9.15
4,:344_21,3.65
4,:344_22,9.24
4,:344_23,3.65
4,:344_24,9.06
4,:344_25,3.65
4,:344_26,10.84
4,:344_27,3.65
4,:344_3,9.15
4,:344_4,3.65
4,:344_5,6.35
4,:344_6,13.89
4,:344_8,9.24
4,:344_9,3.65
4,:346_0,13.89
4,:346_10,3.65
4,:346_11,8.99
4,:346_12,3.65
4,:346_13,3.65
4,:346_2,8.99
4,:346_3,3.65
4,:346_4,6.12
4,:346_5,11.07
4,:346_6,3.65
4,:346_7,8.79
4,:346_8,13.89
4,:350_0,13.89
4,:350_10,3.65
4,:350_11,9.72
4,:350_12,3.65
4,:350_13,3.65
4,:350_2,9.72
4,:350_3,3.65
4,:350_4,7.18
4,:350_5,8.81
4,:350_6,3.65
4,:350_7,5.63
4,:350_8,13.89
4,:35_0,5.66
4,:35_1,13.89
4,:35_10,3.65
4,:35_11,3.65
4,:35_12,9.61
4,:35_13,3.65
4,:35_14,3.65
4,:35_3,3.65
4,:35_4,13.89
4,:35_6,9.61
4,:35_7,3.65
4,:35_8,7.02
4,:35_9,8.8
4,:360_0,13.89
4,:360_10,3.65
4,:360_11,9.52
4,:360_12,3.65
4,:360_13,3.65
4,:360_2,9.52
4,:360_3,3.65
4,:360_4,6.88
4,:360_5,8.82
4,:360_6,3.65
4,:360_7,5.58
4,:360_8,13.89
4,:368_0,3.65
4,:39_0,8.375
4,:39_2,5.145
4,:434_0,13.33
4,:434_1,13.89
4,:434_11,3.65
4,:434_12,3.65
4,:434_13,8.94
4,:434_14,3.65
4,:434_3,3.65
4,:434_4,13.89
4,:434_6,8.94
4,:434_7,3.65
4,:434_8,6.03
4,:434_9,13.89
4,:550_0,8.305
4,:550_2,4.985
4,:554_0,3.65
4,:556_0,3.65
4,:558_0,13.89
4,:558_1,13.89
4,:558_11,3.65
4,:558_12,3.65
4,:558_13,8.81
4,:558_14,3.65
4,:558_3,3.65
4,:558_4,13.89
4,:558_6,8.81
4,:558_7,3.65
4,:558_8,5.72
4,:558_9,13.89
4,:55_0,13.89
4,:55_1,13.89
4,:55_11,3.65
4,:55_12,3.65
4,:55_13,8.35
4,:55_14,3.65
4,:55_15,3.65
4,:55_3,3.65
4,:55_4,13.89
4,:55_6,8.35
4,:55_7,3.65
4,:55_8,5.55
4,:55_9,13.89
4,:573_0,3.65
4,:577_0,3.65
4,:58_0,10.46
4,:58_1,8.83
4,:58_10,3.65
4,:58_11,3.65
4,:58_12,12.5
4,:58_13,3.65
4,:58_2,3.65
4,:58_3,5.79
4,:58_4,13.89
4,:58_6,3.65
4,:58_7,13.89
4,:58_9,12.5
4,:591_0,3.65
4,:60_0,5.78
4,:60_1,13.89
4,:60_10,5.6
4,:60_11,13.89
4,:60_13,10.55
4,:60_14,3.65
4,:60_15,8.24
4,:60_16,13.89
4,:60_18,8.83
4,:60_19,3.65
4,:60_20,3.65
4,:60_21,8.81
4,:60_22,3.65
4,:60_23,10.55
4,:60_24,3.65
4,:60_25,8.83
4,:60_26,3.65
4,:60_3,13.89
4,:60_4,3.65
4,:60_5,13.89
4,:60_7,13.89
4,:60_8,8.81
4,:60_9,3.65
4,:66_0,9.68
4,:66_1,13.89
4,:66_10,5.53
4,:66_11,13.89
4,:66_13,8.71
4,:66_14,3.65
4,:66_15,5.98
4,:66_16,12.04
4,:66_18,11.76
4,:66_19,3.65
4,:66_20,13.89
4,:66_21,3.65
4,:66_22,8.3
4,:66_23,3.65
4,:66_24,8.71
4,:66_25,3.65
4,:66_26,11.76
4,:66_27,3.65
4,:66_3,13.89
4,:66_4,3.65
4,:66_5,13.89
4,:66_7,13.38
4,:66_8,8.3
4,:66_9,3.65
4,:6_0,10.46
4,:6_1,8.93
4,:6_10,3.65
4,:6_11,3.65
4,:6_12,3.65
4,:6_13,12.54
4,:6_14,3.65
4,:6_2,3.65
4,:6_3,6.02
4,:6_4,13.89
4,:6_6,3.65
4,:6_7,13.89
4,:6_9,12.54
4,:703_0,3.65
4,:713_0,3.65
4,:715_0,3.65
4,:719_0,3.65
4,:725_0,3.65
4,:727_0,3.65
4,:735_0,3.65
4,:739_0,3.65
4,:759_0,3.65
4,:80_0,8.870000000000001
4,:80_2,3.65
4,:80_3,5.285
4,:80_5,3.65
4,:80_6,3.65
4,:80_7,3.65
4,:867_0,3.65
4,:883_0,3.65
4,:8_0,9.79
4,:8_1,13.89
4,:8_10,3.65
4,:8_11,3.65
4,:8_12,8.94
4,:8_13,3.65
4,:8_3,3.65
4,:8_4,13.89
4,:8_6,8.94
4,:8_7,3.65
4,:8_8,6.03
4,:8_9,11.94
4,:988_0,3.65
5,-11,13.89
5,-15,13.89
5,-197,7.633773161778227
5,-205,13.89
5,-223,13.89
5,-23,13.89
5,-25,13.89
5,-26,13.89
5,-3,13.89
5,-30,13.89
5,-341,13.89
5,-342,13.89
5,-343,13.89
5,-345,13.89
5,-347,13.89
5,-351,13.89
5,-36,13.89
5,-361,13.89
5,-369,8.016572021092289
5,-40,13.89
5,-435,13.89
5,-543,13.89
5,-551,13.89
5,-555,9.442862799675204
5,-557,13.89
5,-559,13.89
5,-56,13.89
5,-560,13.89
5,-57,13.89
5,-574,13.89
5,-578,13.89
5,-59,13.89
5,-592,13.89
5,-61,13.89
5,-67,13.89
5,-7,8.375942099587991
5,-704,13.89
5,-714,13.89
5,-716,13.89
5,-720,13.89
5,-722,13.89
5,-726,13.89
5,-728,13.89
5,-736,13.89
5,-740,13.89
5,-760,13.89
5,-81,13.89
5,-868,13.89
5,-884,13.89
5,-885,13.89
5,-9,13.89
5,-989,13.89
5,11,13.89
5,15,13.89
5,197,11.240180882140994
5,205,6.945
5,223,13.89
5,23,13.89
5,25,13.89
5,26,13.89
5,3,13.89
5,30,13.89
5,341,9.962910245072562
5,342,13.89
5,343,13.89
5,345,13.89
5,347,13.89
5,351,13.89
5,36,13.89
5,361,13.89
5,369,13.89
5,40,13.89
5,435,13.89
5,543,13.89
5,551,13.89
5,555,13.89
5,557,13.89
5,559,13.89
5,56,13.89
5,560,9.484931232598612
5,57,13.89
5,574,13.89
5,578,13.89
5,59,13.89
5,592,13.89
5,61,13.89
5,67,13.89
5,7,13.89
5,704,13.89
5,714,13.89
5,716,13.89
5,720,13.89
5,722,13.89
5,726,13.89
5,728,13.89
5,736,13.89
5,740,13.89
5,760,13.89
5,81,13.89
5,868,13.89
5,884,13.89
5,885,13.89
5,9,13.89
5,989,13.89
5,:10_0,11.22
5,:10_1,13.89
5,:10_10,6.42
5,:10_11,13.89
5,:10_13,8.9
5,:10_14,3.65
5,:10_15,5.96
5,:10_16,13.89
5,:10_18,13.17
5,:10_19,3.65
5,:10_20,9.24
5,:10_21,3.65
5,:10_22,8.9
5,:10_23,3.65
5,:10_3,9.24
5,:10_4,3.65
5,:10_5,6.48
5,:10_6,13.89
5,:10_8,9.19
5,:10_9,3.65
5,:14_0,13.89
5,:14_10,3.65
5,:14_11,8.99
5,:14_12,3.65
5,:14_13,3.65
5,:14_14,3.65
5,:14_2,8.99
5,:14_3,3.65
5,:14_4,6.12
5,:14_5,12.65
5,:14_6,3.65
5,:14_7,10.56
5,:14_8,13.89
5,:18_0,10.54
5,:18_1,13.89
5,:18_10,13.89
5,:18_12,8.81
5,:18_13,3.65
5,:18_14,5.63
5,:18_15,13.89
5,:18_17,12.53
5,:18_18,3.65
5,:18_19,11.44
5,:18_20,3.65
5,:18_21,8.81
5,:18_22,3.65
5,:18_3,11.44
5,:18_4,3.65
5,:18_5,9.24
5,:18_6,13.89
5,:18_7,9.29
5,:18_8,3.65
5,:18_9,6.54
5,:196_0,13.89
5,:196_1,13.89
5,:196_10,9.33
5,:196_11,13.89
5,:196_13,8.88
5,:196_14,3.65
5,:196_15,5.92
5,:196_16,13.89
5,:196_18,13.89
5,:196_19,3.65
5,:196_20,8.3
5,:196_21,3.65
5,:196_22,11.42
5,:196_23,3.65
5,:196_24,8.88
5,:196_25,3.65
5,:196_26,13.89
5,:196_27,3.65
5,:196_3,8.3
5,:196_4,3.65
5,:196_5,5.53
5,:196_6,13.89
5,:196_8,11.42
5,:196_9,3.65
5,:1_0,5.98
5,:1_1,13.89
5,:1_10,8.14
5,:1_11,13.89
5,:1_13,9.86
5,:1_14,3.65
5,:1_15,7.34
5,:1_16,13.89
5,:1_18,8.91
5,:1_19,3.65
5,:1_20,9.49
5,:1_21,3.65
5,:1_22,10.52
5,:1_23,3.65
5,:1_24,9.86
5,:1_25,3.65
5,:1_26,8.91
5,:1_27,3.65
5,:1_3,9.49
5,:1_4,3.65
5,:1_5,6.84
5,:1_6,13.89
5,:1_8,10.52
5,:1_9,3.65
5,:204_0,8.07
5,:204_1,13.89
5,:204_10,3.65
5,:204_11,3.65
5,:204_12,9.29
5,:204_13,3.65
5,:204_3,3.65
5,:204_4,13.89
5,:204_6,9.29
5,:204_7,3.65
5,:204_8,6.53
5,:204_9,10.53
5,:222_0,13.89
5,:222_10,3.65
5,:222_11,10.91
5,:222_12,3.65
5,:222_13,3.65
5,:222_2,10.91
5,:222_3,3.65
5,:222_4,8.63
5,:222_5,8.9
5,:222_6,3.65
5,:222_7,5.96
5,:222_8,13.89
5,:22_0,8.72
5,:22_1,8.92
5,:22_10,3.65
5,:22_11,3.65
5,:22_12,10.99
5,:22_13,3.65
5,:22_2,3.65
5,:22_3,6.0
5,:22_4,13.89
5,:22_6,3.65
5,:22_7,13.89
5,:22_9,10.99
5,:24_0,8.684999999999999
5,:24_2,3.65
5,:24_3,5.1899999999999995
5,:24_5,3.65
5,:24_6,3.65
5,:24_7,3.65
5,:29_0,11.82
5,:29_2,3.65
5,:29_3,11.205
5,:29_5,3.65
5,:29_6,3.65
5,:29_7,3.65
5,:2_0,13.89
5,:2_2,3.65
5,:2_3,13.89
5,:2_5,3.65
5,:2_6,3.65
5,:2_7,3.65
5,:340_0,13.89
5,:340_10,3.65
5,:340_11,8.81
5,:340_12,3.65
5,:340_13,3.65
5,:340_2,8.81
5,:340_3,3.65
5,:340_4,5.62
5,:340_5,9.06
5,:340_6,3.65
5,:340_7,6.14
5,:340_8,13.47
5,:344_0,8.55
5,:344_1,13.89
5,:344_10,6.49
5,:344_11,13.89
5,:344_13,9.06
5,:344_14,3.65
5,:344_15,6.23
5,:344_16,13.89
5,:344_18,10.84
5,:344_19,3.65
5,:344_20,9.15
5,:344_21,3.65
5,:344_22,9.24
5,:344_23,3.65
5,:344_24,9.06
5,:344_25,3.65
5,:344_26,10.84
5,:344_27,3.65
5,:344_3,9.15
5,:344_4,3.65
5,:344_5,6.35
5,:344_6,13.89
5,:344_8,9.24
5,:344_9,3.65
5,:346_0,13.89
5,:346_10,3.65
5,:346_11,8.99
5,:346_12,3.65
5,:346_13,3.65
5,:346_2,8.99
5,:346_3,3.65
5,:346_4,6.12
5,:346_5,11.07
5,:346_6,3.65
5,:346_7,8.79
5,:346_8,13.89
5,:350_0,13.89
5,:350_10,3.65
5,:350_11,9.72
5,:350_12,3.65
5,:350_13,3.65
5,:350_2,9.72
5,:350_3,3.65
5,:350_4,7.18
5,:350_5,8.81
5,:350_6,3.65
5,:350_7,5.63
5,:350_8,13.89
5,:35_0,5.66
5,:35_1,13.89
5,:35_10,3.65
5,:35_11,3.65
5,:35_12,9.61
5,:35_13,3.65
5,:35_14,3.65
5,:35_3,3.65
5,:35_4,13.89
5,:35_6,9.61
5,:35_7,3.65
5,:35_8,7.02
5,:35_9,8.8
5,:360_0,13.89
5,:360_10,3.65
5,:360_11,9.52
5,:360_12,3.65
5,:360_13,3.65
5,:360_2,9.52
5,:360_3,3.65
5,:360_4,6.88
5,:360_5,8.82
5,:360_6,3.65
5,:360_7,5.58
5,:360_8,13.89
5,:368_0,3.65
5,:39_0,8.375
5,:39_2,5.145
5,:434_0,13.33
5,:434_1,13.89
5,:434_11,3.65
5,:434_12,3.65
5,:434_13,8.94
5,:434_14,3.65
5,:434_3,3.65
5,:434_4,13.89
5,:434_6,8.94
5,:434_7,3.65
5,:434_8,6.03
5,:434_9,13.89
5,:550_0,8.305
5,:550_2,4.985
5,:554_0,3.65
5,:556_0,3.65
5,:558_0,13.89
5,:558_1,13.89
5,:558_11,3.65
5,:558_12,3.65
5,:558_13,8.81
5,:558_14,3.65
5,:558_3,3.65
5,:558_4,13.89
5,:558_6,8.81
5,:558_7,3.65
5,:558_8,5.72
5,:558_9,13.89
5,:55_0,13.89
5,:55_1,13.89
5,:55_11,3.65
5,:55_12,3.65
5,:55_13,8.35
5,:55_14,3.65
5,:55_15,3.65
5,:55_3,3.65
5,:55_4,13.89
5,:55_6,8.35
5,:55_7,3.65
5,:55_8,5.55
5,:55_9,13.89
5,:573_0,3.65
5,:577_0,3.65
5,:58_0,10.46
5,:58_1,8.83
5,:58_10,3.65
5,:58_11,3.65
5,:58_12,12.5
5,:58_13,3.65
5,:58_2,3.65
5,:58_3,5.79
5,:58_4,13.89
5,:58_6,3.65
5,:58_7,13.89
5,:58_9,12.5
5,:591_0,3.65
5,:60_0,5.78
5,:60_1,13.89
5,:60_10,5.6
5,:60_11,13.89
5,:60_13,10.55
5,:60_14,3.65
5,:60_15,8.24
5,:60_16,13.89
5,:60_18,8.83
5,:60_19,3.65
5,:60_20,3.65
5,:60_21,8.81
5,:60_22,3.65
5,:60_23,10.55
5,:60_24,3.65
5,:60_25,8.83
5,:60_26,3.65
5,:60_3,13.89
5,:60_4,3.65
5,:60_5,13.89
5,:60_7,13.89
5,:60_8,8.81
5,:60_9,3.65
5,:66_0,9.68
5,:66_1,13.89
5,:66_10,5.53
5,:66_11,13.89
5,:66_13,8.71
5,:66_14,3.65
5,:66_15,5.98
5,:66_16,12.04
5,:66_18,11.76
5,:66_19,3.65
5,:66_20,13.89
5,:66_21,3.65
5,:66_22,8.3
5,:66_23,3.65
5,:66_24,8.71
5,:66_25,3.65
5,:66_26,11.76
5,:66_27,3.65
5,:66_3,13.89
5,:66_4,3.65
5,:66_5,13.89
5,:66_7,13.38
5,:66_8,8.3
5,:66_9,3.65
5,:6_0,10.46
5,:6_1,8.93
5,:6_10,3.65
5,:6_11,3.65
5,:6_12,3.65
5,:6_13,12.54
5,:6_14,3.65
5,:6_2,3.65
5,:6_3,6.02
5,:6_4,13.89
5,:6_6,3.65
5,:6_7,13.89
5,:6_9,12.54
5,:703_0,3.65
5,:713_0,3.65
5,:715_0,3.65
5,:719_0,3.65
5,:725_0,3.65
5,:727_0,3.65
5,:735_0,3.65
5,:739_0,3.65
5,:759_0,3.65
5,:80_0,8.870000000000001
5,:80_2,3.65
5,:80_3,5.285
5,:80_5,3.65
5,:80_6,3.65
5,:80_7,3.65
5,:867_0,3.65
5,:883_0,3.65
5,:8_0,9.79
5,:8_1,13.89
5,:8_10,3.65
5,:8_11,3.65
5,:8_12,8.94
5,:8_13,3.65
5,:8_3,3.65
5,:8_4,13.89
5,:8_6,8.94
5,:8_7,3.65
5,:8_8,6.03
5,:8_9,11.94
5,:988_0,3.65
6,-11,13.89
6,-15,13.89
6,-197,8.893145814496092
6,-205,13.89
6,-223,13.89
6,-23,13.89
6,-25,13.89
6,-26,13.89
6,-3,13.89
6,-30,13.89
6,-341,13.89
6,-342,13.89
6,-343,13.89
6,-345,13.89
6,-347,13.89
6,-351,13.89
6,-36,13.89
6,-361,13.89
6,-369,8.720173177500255
6,-40,13.89
6,-435,13.89
6,-543,13.89
6,-551,13.89
6,-555,10.478252391510178
6,-557,13.89
6,-559,13.89
6,-56,13.89
6,-560,13.89
6,-57,13.89
6,-574,13.89
6,-578,13.89
6,-59,13.89
6,-592,13.89
6,-61,13.89
6,-67,13.89
6,-7,9.10497288961662
6,-704,13.89
6,-714,13.89
6,-716,13.89
6,-720,13.89
6,-722,13.89
6,-726,13.89
6,-728,13.89
6,-736,13.89
6,-740,13.89
6,-760,13.89
6,-81,13.89
6,-868,13.89
6,-884,13.89
6,-885,13.89
6,-9,13.89
6,-989,13.89
6,11,13.89
6,15,13.89
6,197,12.42785984012764
6,205,8.201148435664363
6,223,13.89
6,23,13.89
6,25,13.89
6,26,13.89
6,3,13.89
6,30,13.89
6,341,11.154617533895653
6,342,13.89
6,343,13.89
6,345,13.89
6,347,13.89
6,351,13.89
6,36,6.945
6,361,13.89
6,369,13.89
6,40,13.89
6,435,13.89
6,543,13.89
6,551,13.89
6,555,13.89
6,557,13.89
6,559,13.89
6,56,13.89
6,560,10.481132894421464
6,57,13.89
6,574,13.89
6,578,13.89
6,59,13.89
6,592,13.89
6,61,13.89
6,67,13.89
6,7,13.89
6,704,13.89
6,714,13.89
6,716,13.89
6,720,13.89
6,722,13.89
6,726,13.89
6,728,13.89
6,736,13.89
6,740,13.89
6,760,13.89
6,81,13.89
6,868,13.89
6,884,13.89
6,885,13.89
6,9,13.89
6,989,13.89
6,:10_0,11.22
6,:10_1,13.89
6,:10_10,6.42
6,:10_11,13.89
6,:10_13,8.9
6,:10_14,3.65
6,:10_15,5.96
6,:10_16,13.89
6,:10_18,13.17
6,:10_19,3.65
6,:10_20,9.24
6,:10_21,3.65
6,:10_22,8.9
6,:10_23,3.65
6,:10_3,9.24
6,:10_4,3.65
6,:10_5,6.48
6,:10_6,13.89
6,:10_8,9.19
6,:10_9,3.65
6,:14_0,13.89
6,:14_10,3.65
6,:14_11,8.99
6,:14_12,3.65
6,:14_13,3.65
6,:14_14,3.65
6,:14_2,8.99
6,:14_3,3.65
6,:14_4,6.12
6,:14_5,12.65
6,:14_6,3.65
6,:14_7,10.56
6,:14_8,13.89
6,:18_0,10.54
6,:18_1,13.89
6,:18_10,13.89
6,:18_12,8.81
6,:18_13,3.65
6,:18_14,5.63
6,:18_15,13.89
6,:18_17,12.53
6,:18_18,3.65
6,:18_19,11.44
6,:18_20,3.65
6,:18_21,8.81
6,:18_22,3.65
6,:18_3,11.44
6,:18_4,3.65
6,:18_5,9.24
6,:18_6,13.89
6,:18_7,9.29
6,:18_8,3.65
6,:18_9,6.54
6,:196_0,13.89
6,:196_1,13.89
6,:196_10,9.33
6,:196_11,13.89
6,:196_13,8.88
6,:196_14,3.65
6,:196_15,5.92
6,:196_16,13.89
6,:196_18,13.89
6,:196_19,3.65
6,:196_20,8.3
6,:196_21,3.65
6,:196_22,11.42
6,:196_23,3.65
6,:196_24,8.88
6,:196_25,3.65
6,:196_26,13.89
6,:196_27,3.65
6,:196_3,8.3
6,:196_4,3.65
6,:196_5,5.53
6,:196_6,13.89
6,:196_8,11.42
6,:196_9,3.65
6,:1_0,5.98
6,:1_1,13.89
6,:1_10,8.14
6,:1_11,13.89
6,:1_13,9.86
6,:1_14,3.65
6,:1_15,7.34
6,:1_16,13.89
6,:1_18,8.91
6,:1_19,3.65
6,:1_20,9.49
6,:1_21,3.65
6,:1_22,10.52
6,:1_23,3.65
6,:1_24,9.86
6,:1_25,3.65
6,:1_26,8.91
6,:1_27,3.65
6,:1_3,9.49
6,:1_4,3.65
